"Titre de tracé : C6 SCJ Mur Sud"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 9913037, SEN S/N: 9913037)","HR, % (LGR S/N: 9913037, SEN S/N: 9913037)","PtRosée, °C (LGR S/N: 9913037, SEN S/N: 9913037)"
510,02/02/21 06:00:00 PM,8.779,89.42,7.15
511,02/02/21 08:00:00 PM,8.779,88.83,7.05
512,02/02/21 10:00:00 PM,8.680,88.83,6.95
513,02/03/21 12:00:00 AM,8.581,87.72,6.67
514,02/03/21 02:00:00 AM,8.779,87.72,6.86
515,02/03/21 04:00:00 AM,8.879,87.72,6.96
516,02/03/21 06:00:00 AM,8.879,87.72,6.96
517,02/03/21 08:00:00 AM,8.779,85.80,6.54
518,02/03/21 10:00:00 AM,8.978,84.95,6.59
519,02/03/21 12:00:00 PM,9.275,85.36,6.95
520,02/03/21 02:00:00 PM,9.176,85.36,6.86
521,02/03/21 04:00:00 PM,9.176,85.36,6.86
522,02/03/21 06:00:00 PM,9.176,84.54,6.72
523,02/03/21 08:00:00 PM,9.176,84.94,6.79
524,02/03/21 10:00:00 PM,9.077,83.07,6.36
525,02/04/21 12:00:00 AM,8.879,81.78,5.94
526,02/04/21 02:00:00 AM,8.779,81.48,5.79
527,02/04/21 04:00:00 AM,8.680,81.20,5.65
528,02/04/21 06:00:00 AM,8.581,80.37,5.40
529,02/04/21 08:00:00 AM,8.481,79.85,5.21
530,02/04/21 10:00:00 AM,8.581,79.59,5.26
531,02/04/21 12:00:00 PM,8.680,79.34,5.31
532,02/04/21 02:00:00 PM,8.779,79.83,5.50
533,02/04/21 04:00:00 PM,8.879,80.35,5.69
534,02/04/21 06:00:00 PM,8.879,80.35,5.69
535,02/04/21 08:00:00 PM,8.680,80.63,5.55
536,02/04/21 10:00:00 PM,8.581,80.92,5.50
537,02/05/21 12:00:00 AM,8.481,80.92,5.40
538,02/05/21 02:00:00 AM,8.481,80.92,5.40
539,02/05/21 04:00:00 AM,8.481,80.64,5.35
540,02/05/21 06:00:00 AM,8.382,80.93,5.31
541,02/05/21 08:00:00 AM,8.282,80.93,5.21
542,02/05/21 10:00:00 AM,8.282,80.66,5.16
543,02/05/21 12:00:00 PM,8.382,80.65,5.26
544,02/05/21 02:00:00 PM,8.581,81.49,5.60
545,02/05/21 04:00:00 PM,8.779,82.41,5.96
546,02/05/21 06:00:00 PM,8.879,83.79,6.30
547,02/05/21 08:00:00 PM,8.680,83.43,6.04
548,02/05/21 10:00:00 PM,8.680,80.36,5.50
549,02/06/21 12:00:00 AM,9.077,74.90,4.87
550,02/06/21 02:00:00 AM,8.978,75.77,4.94
551,02/06/21 04:00:00 AM,9.176,75.40,5.06
552,02/06/21 06:00:00 AM,8.978,76.90,5.15
553,02/06/21 08:00:00 AM,8.779,78.17,5.20
554,02/06/21 10:00:00 AM,8.779,78.85,5.32
555,02/06/21 12:00:00 PM,8.779,79.09,5.36
556,02/06/21 02:00:00 PM,9.275,77.69,5.59
557,02/06/21 04:00:00 PM,9.472,78.79,5.98
558,02/06/21 06:00:00 PM,9.373,77.47,5.64
559,02/06/21 08:00:00 PM,9.373,76.86,5.53
560,02/06/21 10:00:00 PM,9.373,77.68,5.68
561,02/07/21 12:00:00 AM,9.275,78.12,5.67
562,02/07/21 02:00:00 AM,9.275,78.35,5.71
563,02/07/21 04:00:00 AM,9.275,78.81,5.80
564,02/07/21 06:00:00 AM,9.176,78.82,5.70
565,02/07/21 08:00:00 AM,9.077,78.59,5.56
566,02/07/21 10:00:00 AM,9.077,78.14,5.48
567,02/07/21 12:00:00 PM,8.978,77.30,5.23
568,02/07/21 02:00:00 PM,8.978,76.32,5.05
569,02/07/21 04:00:00 PM,8.978,74.59,4.72
570,02/07/21 06:00:00 PM,8.978,74.92,4.78
571,02/07/21 08:00:00 PM,8.978,75.60,4.91
572,02/07/21 10:00:00 PM,8.879,75.96,4.88
573,02/08/21 12:00:00 AM,8.779,74.94,4.59
574,02/08/21 02:00:00 AM,8.680,74.63,4.44
575,02/08/21 04:00:00 AM,8.581,73.87,4.19
576,02/08/21 06:00:00 AM,8.382,72.63,3.76
577,02/08/21 08:00:00 AM,8.282,72.13,3.57
578,02/08/21 10:00:00 AM,8.382,72.63,3.76
579,02/08/21 12:00:00 PM,8.481,73.30,3.99
580,02/08/21 02:00:00 PM,8.581,74.02,4.22
581,02/08/21 04:00:00 PM,8.581,73.72,4.17
582,02/08/21 06:00:00 PM,8.581,74.02,4.22
583,02/08/21 08:00:00 PM,8.382,74.20,4.06
584,02/08/21 10:00:00 PM,8.382,74.83,4.19
585,02/09/21 12:00:00 AM,8.282,75.17,4.15
586,02/09/21 02:00:00 AM,8.182,75.18,4.06
587,02/09/21 04:00:00 AM,8.082,75.36,4.00
588,02/09/21 06:00:00 AM,7.983,75.37,3.90
589,02/09/21 08:00:00 AM,7.882,75.22,3.78
590,02/09/21 10:00:00 AM,7.782,74.74,3.59
591,02/09/21 12:00:00 PM,7.682,74.92,3.53
592,02/09/21 02:00:00 PM,7.682,75.41,3.62
593,02/09/21 04:00:00 PM,7.682,75.92,3.71
594,02/09/21 06:00:00 PM,7.682,76.47,3.82
595,02/09/21 08:00:00 PM,7.582,76.85,3.79
596,02/09/21 10:00:00 PM,7.582,77.05,3.83
597,02/10/21 12:00:00 AM,7.582,77.24,3.86
598,02/10/21 02:00:00 AM,7.481,77.86,3.88
599,02/10/21 04:00:00 AM,7.381,78.08,3.82
600,02/10/21 06:00:00 AM,7.280,77.47,3.61
601,02/10/21 08:00:00 AM,7.280,77.67,3.65
602,02/10/21 10:00:00 AM,7.280,77.67,3.65
603,02/10/21 12:00:00 PM,7.481,74.32,3.22
604,02/10/21 02:00:00 PM,7.481,76.31,3.59
605,02/10/21 04:00:00 PM,7.381,77.07,3.63
606,02/10/21 06:00:00 PM,7.280,77.08,3.54
607,02/10/21 08:00:00 PM,7.280,76.70,3.47
608,02/10/21 10:00:00 PM,7.079,76.17,3.18
609,02/11/21 12:00:00 AM,6.978,75.66,2.98
610,02/11/21 02:00:00 AM,6.978,75.01,2.86
611,02/11/21 04:00:00 AM,6.877,74.10,2.59
612,02/11/21 06:00:00 AM,6.674,73.29,2.24
613,02/11/21 08:00:00 AM,6.674,72.38,2.07
614,02/11/21 10:00:00 AM,6.573,71.78,1.85
615,02/11/21 12:00:00 PM,6.573,71.55,1.81
616,02/11/21 02:00:00 PM,6.573,71.55,1.81
617,02/11/21 04:00:00 PM,6.471,71.34,1.67
618,02/11/21 06:00:00 PM,6.370,70.80,1.46
619,02/11/21 08:00:00 PM,6.268,70.29,1.27
620,02/11/21 10:00:00 PM,6.064,70.03,1.02
621,02/12/21 12:00:00 AM,5.962,70.35,0.98
622,02/12/21 02:00:00 AM,5.860,70.37,0.89
623,02/12/21 04:00:00 AM,5.655,70.20,0.66
624,02/12/21 06:00:00 AM,5.552,70.42,0.60
625,02/12/21 08:00:00 AM,5.450,70.65,0.55
626,02/12/21 10:00:00 AM,5.347,70.77,0.47
627,02/12/21 12:00:00 PM,5.244,70.68,0.36
628,02/12/21 02:00:00 PM,5.141,71.56,0.43
629,02/12/21 04:00:00 PM,5.141,72.86,0.68
630,02/12/21 06:00:00 PM,5.037,73.13,0.63
631,02/12/21 08:00:00 PM,4.831,72.66,0.34
632,02/12/21 10:00:00 PM,4.727,72.20,0.15
633,02/13/21 12:00:00 AM,4.623,71.76,-0.03
634,02/13/21 02:00:00 AM,4.519,72.12,-0.06
635,02/13/21 04:00:00 AM,4.415,72.02,-0.18
636,02/13/21 06:00:00 AM,4.207,71.50,-0.48
637,02/13/21 08:00:00 AM,4.102,71.19,-0.64
638,02/13/21 10:00:00 AM,3.998,71.75,-0.63
639,02/13/21 12:00:00 PM,3.998,71.32,-0.72
640,02/13/21 02:00:00 PM,3.998,71.32,-0.72
641,02/13/21 04:00:00 PM,3.893,71.23,-0.84
642,02/13/21 06:00:00 PM,3.788,71.46,-0.89
643,02/13/21 08:00:00 PM,3.683,71.58,-0.97
644,02/13/21 10:00:00 PM,3.578,71.18,-1.15
645,02/14/21 12:00:00 AM,3.472,70.99,-1.29
646,02/14/21 02:00:00 AM,3.367,70.71,-1.44
647,02/14/21 04:00:00 AM,3.261,70.06,-1.67
648,02/14/21 06:00:00 AM,3.049,68.79,-2.12
649,02/14/21 08:00:00 AM,2.837,68.19,-2.44
650,02/14/21 10:00:00 AM,2.943,68.40,-2.30
651,02/14/21 12:00:00 PM,3.155,69.62,-1.85
652,02/14/21 02:00:00 PM,3.155,70.65,-1.66
653,02/14/21 04:00:00 PM,3.261,72.21,-1.26
654,02/14/21 06:00:00 PM,3.049,72.35,-1.43
655,02/14/21 08:00:00 PM,2.943,71.82,-1.64
656,02/14/21 10:00:00 PM,2.943,71.29,-1.74
657,02/15/21 12:00:00 AM,2.943,71.71,-1.66
658,02/15/21 02:00:00 AM,2.943,72.04,-1.60
659,02/15/21 04:00:00 AM,2.943,72.15,-1.58
660,02/15/21 06:00:00 AM,2.943,71.50,-1.70
661,02/15/21 08:00:00 AM,2.943,71.60,-1.68
662,02/15/21 10:00:00 AM,3.049,71.80,-1.54
663,02/15/21 12:00:00 PM,3.472,68.70,-1.73
664,02/15/21 02:00:00 PM,3.683,69.98,-1.28
665,02/15/21 04:00:00 PM,3.893,71.34,-0.81
666,02/15/21 06:00:00 PM,3.893,71.66,-0.75
667,02/15/21 08:00:00 PM,3.788,72.01,-0.79
668,02/15/21 10:00:00 PM,3.683,72.84,-0.73
669,02/16/21 12:00:00 AM,3.683,73.59,-0.59
670,02/16/21 02:00:00 AM,3.683,74.40,-0.44
671,02/16/21 04:00:00 AM,3.683,75.27,-0.28
672,02/16/21 06:00:00 AM,3.788,75.89,-0.07
673,02/16/21 08:00:00 AM,3.788,76.21,-0.01
674,02/16/21 10:00:00 AM,4.102,76.86,0.41
675,02/16/21 12:00:00 PM,4.519,78.77,1.16
676,02/16/21 02:00:00 PM,5.141,81.40,2.22
677,02/16/21 04:00:00 PM,5.552,83.54,2.99
678,02/16/21 06:00:00 PM,5.347,84.26,2.91
679,02/16/21 08:00:00 PM,5.244,83.90,2.75
680,02/16/21 10:00:00 PM,5.244,83.90,2.75
681,02/17/21 12:00:00 AM,5.347,83.90,2.85
682,02/17/21 02:00:00 AM,5.347,84.26,2.91
683,02/17/21 04:00:00 AM,5.244,83.55,2.69
684,02/17/21 06:00:00 AM,5.141,81.40,2.22
685,02/17/21 08:00:00 AM,5.037,80.35,1.94
686,02/17/21 10:00:00 AM,5.037,80.11,1.90
687,02/17/21 12:00:00 PM,5.860,82.24,3.07
688,02/17/21 02:00:00 PM,6.471,84.99,4.14
689,02/17/21 04:00:00 PM,6.674,85.40,4.40
690,02/17/21 06:00:00 PM,6.370,84.61,3.97
691,02/17/21 08:00:00 PM,6.064,82.54,3.32
692,02/17/21 10:00:00 PM,5.860,80.30,2.73
693,02/18/21 12:00:00 AM,5.757,79.33,2.46
694,02/18/21 02:00:00 AM,5.757,79.33,2.46
695,02/18/21 04:00:00 AM,5.757,79.10,2.42
696,02/18/21 06:00:00 AM,5.962,79.09,2.62
697,02/18/21 08:00:00 AM,6.064,78.63,2.64
698,02/18/21 10:00:00 AM,6.471,80.00,3.28
699,02/18/21 12:00:00 PM,6.877,81.02,3.85
700,02/18/21 02:00:00 PM,7.179,81.28,4.20
701,02/18/21 04:00:00 PM,7.280,81.28,4.29
702,02/18/21 06:00:00 PM,7.179,81.00,4.15
703,02/18/21 08:00:00 PM,7.179,81.00,4.15
704,02/18/21 10:00:00 PM,7.280,81.28,4.29
705,02/19/21 12:00:00 AM,7.280,81.28,4.29
706,02/19/21 02:00:00 AM,7.280,81.00,4.24
707,02/19/21 04:00:00 AM,7.179,80.46,4.05
708,02/19/21 06:00:00 AM,7.179,80.20,4.00
709,02/19/21 08:00:00 AM,7.079,79.71,3.82
710,02/19/21 10:00:00 AM,7.481,79.43,4.16
711,02/19/21 12:00:00 PM,9.275,75.92,5.26
712,02/19/21 02:00:00 PM,8.680,76.73,4.83
713,02/19/21 04:00:00 PM,8.382,76.77,4.55
714,02/19/21 06:00:00 PM,8.282,76.97,4.49
715,02/19/21 08:00:00 PM,8.182,78.22,4.63
716,02/19/21 10:00:00 PM,8.082,78.23,4.53
717,02/20/21 12:00:00 AM,8.182,78.22,4.63
718,02/20/21 02:00:00 AM,8.182,78.44,4.67
719,02/20/21 04:00:00 AM,8.182,78.44,4.67
720,02/20/21 06:00:00 AM,8.182,78.01,4.59
721,02/20/21 08:00:00 AM,8.182,77.18,4.43
722,02/20/21 10:00:00 AM,8.581,77.76,4.93
723,02/20/21 12:00:00 PM,9.077,76.69,5.21
724,02/20/21 02:00:00 PM,9.176,76.11,5.20
725,02/20/21 04:00:00 PM,9.176,75.57,5.10
726,02/20/21 06:00:00 PM,9.077,74.26,4.75
727,02/20/21 08:00:00 PM,9.275,73.77,4.85
728,02/20/21 10:00:00 PM,9.571,72.45,4.87
729,02/21/21 12:00:00 AM,9.373,72.48,4.69
730,02/21/21 02:00:00 AM,9.373,71.21,4.44
731,02/21/21 04:00:00 AM,9.275,70.64,4.23
732,02/21/21 06:00:00 AM,9.373,70.40,4.27
733,02/21/21 08:00:00 AM,9.472,69.31,4.14
734,02/21/21 10:00:00 AM,9.768,67.19,3.98
735,02/21/21 12:00:00 PM,9.866,66.09,3.84
736,02/21/21 02:00:00 PM,10.259,64.52,3.88
737,02/21/21 04:00:00 PM,10.259,65.17,4.02
738,02/21/21 06:00:00 PM,10.357,65.07,4.09
739,02/21/21 08:00:00 PM,10.259,62.87,3.51
740,02/21/21 10:00:00 PM,10.161,61.88,3.19
741,02/22/21 12:00:00 AM,10.259,59.99,2.85
742,02/22/21 02:00:00 AM,10.455,60.09,3.05
743,02/22/21 04:00:00 AM,10.455,58.37,2.64
744,02/22/21 06:00:00 AM,10.455,61.59,3.40
745,02/22/21 08:00:00 AM,10.651,65.08,4.37
746,02/22/21 10:00:00 AM,10.944,64.37,4.49
747,02/22/21 12:00:00 PM,11.236,65.73,5.07
748,02/22/21 02:00:00 PM,11.528,66.92,5.61
749,02/22/21 04:00:00 PM,11.625,68.11,5.96
750,02/22/21 06:00:00 PM,11.722,69.33,6.30
751,02/22/21 08:00:00 PM,11.819,69.53,6.44
752,02/22/21 10:00:00 PM,11.722,69.44,6.33
753,02/23/21 12:00:00 AM,11.722,69.77,6.40
754,02/23/21 02:00:00 AM,11.528,70.14,6.29
755,02/23/21 04:00:00 AM,11.528,70.62,6.39
756,02/23/21 06:00:00 AM,11.625,70.36,6.43
757,02/23/21 08:00:00 AM,11.528,70.38,6.34
758,02/23/21 10:00:00 AM,11.625,70.97,6.55
759,02/23/21 12:00:00 PM,12.110,71.93,7.21
760,02/23/21 02:00:00 PM,12.497,73.65,7.93
761,02/23/21 04:00:00 PM,12.690,72.26,7.84
762,02/23/21 06:00:00 PM,12.690,72.55,7.90
763,02/23/21 08:00:00 PM,12.497,70.95,7.39
764,02/23/21 10:00:00 PM,12.304,72.90,7.60
765,02/24/21 12:00:00 AM,12.110,69.48,6.71
766,02/24/21 02:00:00 AM,12.013,68.14,6.33
767,02/24/21 04:00:00 AM,11.722,70.58,6.57
768,02/24/21 06:00:00 AM,11.528,70.03,6.26
769,02/24/21 08:00:00 AM,11.431,69.38,6.04
770,02/24/21 10:00:00 AM,11.625,69.24,6.19
771,02/24/21 12:00:00 PM,12.013,69.49,6.62
772,02/24/21 02:00:00 PM,12.401,69.32,6.95
773,02/24/21 04:00:00 PM,12.594,62.70,5.68
774,02/24/21 06:00:00 PM,12.497,57.06,4.24
775,02/24/21 08:00:00 PM,12.401,55.74,3.82
776,02/24/21 10:00:00 PM,12.013,62.97,5.19
777,02/25/21 12:00:00 AM,11.722,63.84,5.12
778,02/25/21 02:00:00 AM,11.625,65.33,5.35
779,02/25/21 04:00:00 AM,11.431,64.33,4.95
780,02/25/21 06:00:00 AM,11.722,59.11,4.01
781,02/25/21 08:00:00 AM,11.236,60.35,3.85
782,02/25/21 10:00:00 AM,11.431,62.35,4.50
783,02/25/21 12:00:00 PM,12.110,61.06,4.84
784,02/25/21 02:00:00 PM,12.594,57.88,4.53
785,02/25/21 04:00:00 PM,12.787,56.50,4.37
786,02/25/21 06:00:00 PM,12.690,52.16,3.15
787,02/25/21 08:00:00 PM,12.304,58.57,4.43
788,02/25/21 10:00:00 PM,12.013,59.74,4.44
789,02/26/21 12:00:00 AM,11.722,59.76,4.17
790,02/26/21 02:00:00 AM,11.528,59.51,3.93
791,02/26/21 04:00:00 AM,11.334,59.41,3.72
792,02/26/21 06:00:00 AM,11.236,59.24,3.59
793,02/26/21 08:00:00 AM,11.139,58.55,3.33
794,02/26/21 10:00:00 AM,11.431,58.85,3.68
795,02/26/21 12:00:00 PM,11.819,59.79,4.27
796,02/26/21 02:00:00 PM,12.013,60.81,4.69
797,02/26/21 04:00:00 PM,12.207,61.50,5.04
798,02/26/21 06:00:00 PM,12.304,62.97,5.47
799,02/26/21 08:00:00 PM,11.916,64.51,5.45
800,02/26/21 10:00:00 PM,11.819,66.01,5.69
801,02/27/21 12:00:00 AM,11.528,65.51,5.30
802,02/27/21 02:00:00 AM,11.236,65.26,4.97
803,02/27/21 04:00:00 AM,11.041,64.42,4.60
804,02/27/21 06:00:00 AM,10.944,64.37,4.49
805,02/27/21 08:00:00 AM,10.846,64.82,4.50
806,02/27/21 10:00:00 AM,10.748,64.55,4.35
807,02/27/21 12:00:00 PM,10.748,64.48,4.33
808,02/27/21 02:00:00 PM,10.748,64.48,4.33
809,02/27/21 04:00:00 PM,10.748,64.77,4.40
810,02/27/21 06:00:00 PM,10.651,64.43,4.23
811,02/27/21 08:00:00 PM,10.651,64.43,4.23
812,02/27/21 10:00:00 PM,10.553,63.57,3.94
813,02/28/21 12:00:00 AM,10.357,63.35,3.71
814,02/28/21 02:00:00 AM,10.063,62.61,3.26
815,02/28/21 04:00:00 AM,9.768,62.27,2.91
816,02/28/21 06:00:00 AM,9.571,62.09,2.68
817,02/28/21 08:00:00 AM,9.373,61.80,2.43
818,02/28/21 10:00:00 AM,9.571,63.16,2.92
819,02/28/21 12:00:00 PM,9.866,63.86,3.36
820,02/28/21 02:00:00 PM,10.161,64.13,3.70
821,02/28/21 04:00:00 PM,10.161,64.47,3.77
822,02/28/21 06:00:00 PM,10.063,64.78,3.75
823,02/28/21 08:00:00 PM,9.768,66.19,3.77
824,02/28/21 10:00:00 PM,9.472,66.18,3.49
825,03/01/21 12:00:00 AM,9.275,65.91,3.24
826,03/01/21 02:00:00 AM,9.176,65.41,3.04
827,03/01/21 04:00:00 AM,8.978,65.38,2.84
828,03/01/21 06:00:00 AM,8.879,65.11,2.69
829,03/01/21 08:00:00 AM,8.779,64.71,2.51
830,03/01/21 10:00:00 AM,8.978,65.90,2.96
831,03/01/21 12:00:00 PM,9.866,65.55,3.73
832,03/01/21 02:00:00 PM,10.161,66.44,4.20
833,03/01/21 04:00:00 PM,10.357,65.15,4.11
834,03/01/21 06:00:00 PM,10.161,61.83,3.18
835,03/01/21 08:00:00 PM,9.768,65.58,3.64
836,03/01/21 10:00:00 PM,9.472,64.84,3.20
837,03/02/21 12:00:00 AM,9.373,64.93,3.12
838,03/02/21 02:00:00 AM,9.176,64.55,2.85
839,03/02/21 04:00:00 AM,8.978,64.20,2.59
840,03/02/21 06:00:00 AM,8.779,63.85,2.32
841,03/02/21 08:00:00 AM,8.680,63.56,2.16
842,03/02/21 10:00:00 AM,8.879,64.90,2.65
843,03/02/21 12:00:00 PM,9.373,66.28,3.41
844,03/02/21 02:00:00 PM,9.965,63.38,3.34
845,03/02/21 04:00:00 PM,10.259,57.12,2.16
846,03/02/21 06:00:00 PM,10.161,51.27,0.56
847,03/02/21 08:00:00 PM,9.669,59.89,2.27
848,03/02/21 10:00:00 PM,9.472,59.18,1.91
849,03/03/21 12:00:00 AM,9.373,59.97,2.01
850,03/03/21 02:00:00 AM,9.275,60.65,2.07
851,03/03/21 04:00:00 AM,9.176,60.78,2.01
852,03/03/21 06:00:00 AM,9.077,61.43,2.06
853,03/03/21 08:00:00 AM,9.077,62.04,2.20
854,03/03/21 10:00:00 AM,8.978,61.24,1.93
855,03/03/21 12:00:00 PM,9.077,61.11,1.99
856,03/03/21 02:00:00 PM,9.176,63.01,2.51
857,03/03/21 04:00:00 PM,9.275,63.54,2.73
858,03/03/21 06:00:00 PM,9.275,64.46,2.93
859,03/03/21 08:00:00 PM,9.176,65.19,2.99
860,03/03/21 10:00:00 PM,9.176,64.83,2.91
861,03/04/21 12:00:00 AM,8.978,64.40,2.63
862,03/04/21 02:00:00 AM,8.779,63.53,2.25
863,03/04/21 04:00:00 AM,8.680,63.01,2.04
864,03/04/21 06:00:00 AM,8.481,62.35,1.71
865,03/04/21 08:00:00 AM,8.282,61.69,1.37
866,03/04/21 10:00:00 AM,8.481,61.85,1.60
867,03/04/21 12:00:00 PM,8.978,63.80,2.50
868,03/04/21 02:00:00 PM,9.472,62.94,2.78
869,03/04/21 04:00:00 PM,9.669,63.26,3.04
870,03/04/21 06:00:00 PM,9.571,62.38,2.75
871,03/04/21 08:00:00 PM,9.275,65.83,3.22
872,03/04/21 10:00:00 PM,9.077,66.34,3.14
873,03/05/21 12:00:00 AM,8.978,66.20,3.02
874,03/05/21 02:00:00 AM,8.879,66.30,2.95
875,03/05/21 04:00:00 AM,8.879,66.78,3.05
876,03/05/21 06:00:00 AM,8.978,67.52,3.30
877,03/05/21 08:00:00 AM,8.978,67.78,3.35
878,03/05/21 10:00:00 AM,9.077,68.78,3.66
879,03/05/21 12:00:00 PM,9.176,69.88,3.98
880,03/05/21 02:00:00 PM,9.275,70.08,4.11
881,03/05/21 04:00:00 PM,9.472,68.42,3.96
882,03/05/21 06:00:00 PM,9.275,69.04,3.90
883,03/05/21 08:00:00 PM,9.176,68.38,3.67
884,03/05/21 10:00:00 PM,9.077,67.50,3.39
885,03/06/21 12:00:00 AM,8.978,66.93,3.17
886,03/06/21 02:00:00 AM,8.779,65.49,2.68
887,03/06/21 04:00:00 AM,8.779,65.86,2.76
888,03/06/21 06:00:00 AM,8.680,66.04,2.70
889,03/06/21 08:00:00 AM,8.581,65.91,2.58
890,03/06/21 10:00:00 AM,8.581,65.83,2.56
891,03/06/21 12:00:00 PM,8.680,66.11,2.72
892,03/06/21 02:00:00 PM,8.779,66.97,2.99
893,03/06/21 04:00:00 PM,8.879,65.69,2.82
894,03/06/21 06:00:00 PM,8.779,67.30,3.06
895,03/06/21 08:00:00 PM,8.581,67.09,2.83
896,03/06/21 10:00:00 PM,8.382,66.88,2.60
897,03/07/21 12:00:00 AM,8.282,67.07,2.54
898,03/07/21 02:00:00 AM,8.182,66.22,2.27
899,03/07/21 04:00:00 AM,7.983,65.74,1.97
900,03/07/21 06:00:00 AM,7.983,66.57,2.15
901,03/07/21 08:00:00 AM,7.983,67.38,2.32
902,03/07/21 10:00:00 AM,8.082,68.32,2.61
903,03/07/21 12:00:00 PM,8.182,69.24,2.89
904,03/07/21 02:00:00 PM,8.182,69.95,3.04
905,03/07/21 04:00:00 PM,8.182,70.38,3.12
906,03/07/21 06:00:00 PM,8.182,70.17,3.08
907,03/07/21 08:00:00 PM,8.182,71.05,3.26
908,03/07/21 10:00:00 PM,8.082,72.16,3.38
909,03/08/21 12:00:00 AM,8.082,72.67,3.48
910,03/08/21 02:00:00 AM,8.082,72.81,3.51
911,03/08/21 04:00:00 AM,7.983,72.69,3.39
912,03/08/21 06:00:00 AM,7.983,72.82,3.41
913,03/08/21 08:00:00 AM,7.882,72.57,3.27
914,03/08/21 10:00:00 AM,7.983,72.56,3.36
915,03/08/21 12:00:00 PM,8.082,73.08,3.56
916,03/08/21 02:00:00 PM,8.382,72.50,3.74
917,03/08/21 04:00:00 PM,8.481,70.11,3.36
918,03/08/21 06:00:00 PM,8.282,71.51,3.44
919,03/08/21 08:00:00 PM,8.082,71.54,3.26
920,03/08/21 10:00:00 PM,7.983,70.63,2.98
921,03/09/21 12:00:00 AM,7.882,70.11,2.78
922,03/09/21 02:00:00 AM,7.782,68.84,2.43
923,03/09/21 04:00:00 AM,7.682,67.69,2.10
924,03/09/21 06:00:00 AM,7.582,67.13,1.88
925,03/09/21 08:00:00 AM,7.481,66.67,1.69
926,03/09/21 10:00:00 AM,7.682,66.63,1.88
927,03/09/21 12:00:00 PM,7.782,66.46,1.93
928,03/09/21 02:00:00 PM,7.882,66.67,2.07
929,03/09/21 04:00:00 PM,7.882,66.44,2.03
930,03/09/21 06:00:00 PM,7.882,66.59,2.06
931,03/09/21 08:00:00 PM,7.782,66.53,1.95
932,03/09/21 10:00:00 PM,7.682,66.48,1.84
933,03/10/21 12:00:00 AM,7.682,66.79,1.91
934,03/10/21 02:00:00 AM,7.582,66.73,1.80
935,03/10/21 04:00:00 AM,7.481,65.63,1.47
936,03/10/21 06:00:00 AM,7.381,64.89,1.22
937,03/10/21 08:00:00 AM,7.280,63.95,0.92
938,03/10/21 10:00:00 AM,7.481,65.07,1.35
939,03/10/21 12:00:00 PM,7.782,65.78,1.79
940,03/10/21 02:00:00 PM,8.082,66.71,2.27
941,03/10/21 04:00:00 PM,8.182,63.01,1.57
942,03/10/21 06:00:00 PM,8.082,65.94,2.11
943,03/10/21 08:00:00 PM,7.983,65.17,1.85
944,03/10/21 10:00:00 PM,7.882,65.54,1.84
945,03/11/21 12:00:00 AM,7.782,65.78,1.79
946,03/11/21 02:00:00 AM,7.782,65.64,1.76
947,03/11/21 04:00:00 AM,7.882,66.51,2.04
948,03/11/21 06:00:00 AM,7.882,67.07,2.16
949,03/11/21 08:00:00 AM,7.983,67.98,2.44
950,03/11/21 10:00:00 AM,8.282,69.42,3.03
951,03/11/21 12:00:00 PM,8.481,70.22,3.38
952,03/11/21 02:00:00 PM,8.680,69.97,3.52
953,03/11/21 04:00:00 PM,8.779,70.39,3.70
954,03/11/21 06:00:00 PM,8.779,71.07,3.84
955,03/11/21 08:00:00 PM,8.680,72.45,4.01
956,03/11/21 10:00:00 PM,8.581,71.70,3.77
957,03/12/21 12:00:00 AM,8.581,71.22,3.67
958,03/12/21 02:00:00 AM,8.581,70.99,3.63
959,03/12/21 04:00:00 AM,8.481,69.29,3.19
960,03/12/21 06:00:00 AM,8.282,67.23,2.57
961,03/12/21 08:00:00 AM,8.182,66.53,2.33
962,03/12/21 10:00:00 AM,8.282,67.66,2.66
963,03/12/21 12:00:00 PM,8.481,68.42,3.01
964,03/12/21 02:00:00 PM,8.680,68.95,3.31
965,03/12/21 04:00:00 PM,8.779,69.03,3.42
966,03/12/21 06:00:00 PM,8.779,69.54,3.53
967,03/12/21 08:00:00 PM,8.680,69.05,3.33
968,03/12/21 10:00:00 PM,8.581,68.04,3.03
969,03/13/21 12:00:00 AM,8.481,67.28,2.77
970,03/13/21 02:00:00 AM,8.481,67.19,2.76
971,03/13/21 04:00:00 AM,8.481,67.11,2.74
972,03/13/21 06:00:00 AM,8.382,66.80,2.58
973,03/13/21 08:00:00 AM,8.481,66.70,2.65
974,03/13/21 10:00:00 AM,8.481,66.86,2.69
975,03/13/21 12:00:00 PM,8.581,67.51,2.92
976,03/13/21 02:00:00 PM,8.680,67.41,2.99
977,03/13/21 04:00:00 PM,8.779,67.47,3.10
978,03/13/21 06:00:00 PM,8.680,68.29,3.18
979,03/13/21 08:00:00 PM,8.680,68.95,3.31
980,03/13/21 10:00:00 PM,8.680,69.76,3.48
981,03/14/21 12:00:00 AM,8.581,68.97,3.22
982,03/14/21 02:00:00 AM,8.481,68.70,3.07
983,03/14/21 04:00:00 AM,8.481,68.99,3.13
984,03/14/21 06:00:00 AM,8.382,68.63,2.96
985,03/14/21 08:00:00 AM,8.282,66.43,2.41
