"Titre de tracé : C3 SCJ Mur Est console"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 9928996, SEN S/N: 9928996)","HR, % (LGR S/N: 9928996, SEN S/N: 9928996)","PtRosée, °C (LGR S/N: 9928996, SEN S/N: 9928996)"
2561,07/23/21 04:00:00 PM,24.062,65.36,17.18
2562,07/23/21 06:00:00 PM,23.869,59.84,15.61
2563,07/23/21 08:00:00 PM,23.677,62.62,16.14
2564,07/23/21 10:00:00 PM,23.484,62.83,16.01
2565,07/24/21 12:00:00 AM,23.196,56.97,14.22
2566,07/24/21 02:00:00 AM,23.100,55.17,13.63
2567,07/24/21 04:00:00 AM,23.004,56.91,14.02
2568,07/24/21 06:00:00 AM,22.908,62.20,15.31
2569,07/24/21 08:00:00 AM,22.908,62.70,15.44
2570,07/24/21 10:00:00 AM,23.004,64.75,16.03
2571,07/24/21 12:00:00 PM,23.292,64.69,16.29
2572,07/24/21 02:00:00 PM,23.196,65.73,16.45
2573,07/24/21 04:00:00 PM,22.908,67.24,16.53
2574,07/24/21 06:00:00 PM,22.812,67.37,16.47
2575,07/24/21 08:00:00 PM,23.004,66.99,16.57
2576,07/24/21 10:00:00 PM,22.908,68.22,16.76
2577,07/25/21 12:00:00 AM,22.717,67.51,16.41
2578,07/25/21 02:00:00 AM,22.621,67.06,16.22
2579,07/25/21 04:00:00 AM,22.525,66.84,16.08
2580,07/25/21 06:00:00 AM,22.429,66.20,15.83
2581,07/25/21 08:00:00 AM,22.525,67.07,16.13
2582,07/25/21 10:00:00 AM,22.429,64.86,15.51
2583,07/25/21 12:00:00 PM,22.812,64.22,15.72
2584,07/25/21 02:00:00 PM,22.908,62.70,15.44
2585,07/25/21 04:00:00 PM,23.100,62.16,15.48
2586,07/25/21 06:00:00 PM,23.100,62.00,15.44
2587,07/25/21 08:00:00 PM,23.100,62.41,15.55
2588,07/25/21 10:00:00 PM,22.908,62.61,15.42
2589,07/26/21 12:00:00 AM,22.717,61.54,14.97
2590,07/26/21 02:00:00 AM,22.429,61.45,14.67
2591,07/26/21 04:00:00 AM,22.238,61.35,14.47
2592,07/26/21 06:00:00 AM,21.951,60.07,13.87
2593,07/26/21 08:00:00 AM,22.142,62.21,14.59
2594,07/26/21 10:00:00 AM,22.142,63.19,14.84
2595,07/26/21 12:00:00 PM,22.525,63.11,15.18
2596,07/26/21 02:00:00 PM,23.004,61.87,15.32
2597,07/26/21 04:00:00 PM,23.100,61.38,15.29
2598,07/26/21 06:00:00 PM,23.196,60.13,15.06
2599,07/26/21 08:00:00 PM,22.908,63.12,15.54
2600,07/26/21 10:00:00 PM,22.525,61.89,14.87
2601,07/27/21 12:00:00 AM,22.238,61.35,14.47
2602,07/27/21 02:00:00 AM,22.046,58.95,13.67
2603,07/27/21 04:00:00 AM,21.760,59.53,13.55
2604,07/27/21 06:00:00 AM,21.569,59.57,13.38
2605,07/27/21 08:00:00 AM,21.760,63.27,14.49
2606,07/27/21 10:00:00 AM,22.046,63.73,14.88
2607,07/27/21 12:00:00 PM,22.621,63.27,15.31
2608,07/27/21 02:00:00 PM,22.812,63.40,15.52
2609,07/27/21 04:00:00 PM,23.388,65.59,16.60
2610,07/27/21 06:00:00 PM,23.196,64.62,16.18
2611,07/27/21 08:00:00 PM,22.908,64.29,15.83
2612,07/27/21 10:00:00 PM,22.717,64.71,15.75
2613,07/28/21 12:00:00 AM,22.429,65.77,15.73
2614,07/28/21 02:00:00 AM,22.238,67.84,16.03
2615,07/28/21 04:00:00 AM,22.046,69.15,16.15
2616,07/28/21 06:00:00 AM,21.951,69.04,16.03
2617,07/28/21 08:00:00 AM,21.951,69.86,16.22
2618,07/28/21 10:00:00 AM,21.951,70.30,16.32
2619,07/28/21 12:00:00 PM,22.142,69.41,16.30
2620,07/28/21 02:00:00 PM,22.333,68.07,16.18
2621,07/28/21 04:00:00 PM,22.525,68.68,16.50
2622,07/28/21 06:00:00 PM,22.621,65.95,15.95
2623,07/28/21 08:00:00 PM,22.429,67.56,16.15
2624,07/28/21 10:00:00 PM,22.142,66.69,15.67
2625,07/29/21 12:00:00 AM,21.855,65.78,15.19
2626,07/29/21 02:00:00 AM,21.569,64.19,14.53
2627,07/29/21 04:00:00 AM,21.378,62.77,14.01
2628,07/29/21 06:00:00 AM,21.187,61.80,13.59
2629,07/29/21 08:00:00 AM,21.378,65.87,14.75
2630,07/29/21 10:00:00 AM,21.664,65.11,14.85
2631,07/29/21 12:00:00 PM,22.429,65.56,15.68
2632,07/29/21 02:00:00 PM,22.525,67.07,16.13
2633,07/29/21 04:00:00 PM,23.100,66.07,16.44
2634,07/29/21 06:00:00 PM,23.004,65.98,16.33
2635,07/29/21 08:00:00 PM,22.812,66.02,16.15
2636,07/29/21 10:00:00 PM,22.429,67.56,16.15
2637,07/30/21 12:00:00 AM,22.046,66.05,15.43
2638,07/30/21 02:00:00 AM,21.760,64.99,14.91
2639,07/30/21 04:00:00 AM,21.569,63.74,14.43
2640,07/30/21 06:00:00 AM,21.378,65.07,14.56
2641,07/30/21 08:00:00 AM,21.569,67.36,15.28
2642,07/30/21 10:00:00 AM,21.664,68.69,15.68
2643,07/30/21 12:00:00 PM,22.333,70.85,16.81
2644,07/30/21 02:00:00 PM,22.333,70.85,16.81
2645,07/30/21 04:00:00 PM,22.238,71.83,16.93
2646,07/30/21 06:00:00 PM,22.333,73.05,17.29
2647,07/30/21 08:00:00 PM,22.142,71.84,16.84
2648,07/30/21 10:00:00 PM,21.951,72.04,16.70
2649,07/31/21 12:00:00 AM,21.664,68.43,15.62
2650,07/31/21 02:00:00 AM,21.282,66.73,14.87
2651,07/31/21 04:00:00 AM,21.187,66.32,14.68
2652,07/31/21 06:00:00 AM,20.996,65.14,14.22
2653,07/31/21 08:00:00 AM,21.187,69.03,15.30
2654,07/31/21 10:00:00 AM,21.187,70.12,15.55
2655,07/31/21 12:00:00 PM,21.378,68.36,15.33
2656,07/31/21 02:00:00 PM,21.569,67.59,15.34
2657,07/31/21 04:00:00 PM,21.569,68.32,15.51
2658,07/31/21 06:00:00 PM,21.187,69.03,15.30
2659,07/31/21 08:00:00 PM,20.901,67.36,14.65
2660,07/31/21 10:00:00 PM,20.710,67.17,14.42
2661,08/01/21 12:00:00 AM,20.615,67.41,14.39
2662,08/01/21 02:00:00 AM,20.519,66.76,14.15
2663,08/01/21 04:00:00 AM,20.329,66.06,13.80
2664,08/01/21 06:00:00 AM,20.234,67.37,14.01
2665,08/01/21 08:00:00 AM,20.329,68.41,14.34
2666,08/01/21 10:00:00 AM,20.329,68.05,14.26
2667,08/01/21 12:00:00 PM,20.424,66.89,14.08
2668,08/01/21 02:00:00 PM,20.424,67.11,14.14
2669,08/01/21 04:00:00 PM,20.519,65.24,13.79
2670,08/01/21 06:00:00 PM,20.424,65.55,13.77
2671,08/01/21 08:00:00 PM,20.329,65.57,13.69
2672,08/01/21 10:00:00 PM,20.138,65.50,13.49
2673,08/02/21 12:00:00 AM,19.948,63.99,12.95
2674,08/02/21 02:00:00 AM,19.662,64.05,12.69
2675,08/02/21 04:00:00 AM,19.472,63.67,12.42
2676,08/02/21 06:00:00 AM,19.282,62.37,11.93
2677,08/02/21 08:00:00 AM,19.567,66.31,13.14
2678,08/02/21 10:00:00 AM,19.662,67.25,13.44
2679,08/02/21 12:00:00 PM,19.948,66.24,13.48
2680,08/02/21 02:00:00 PM,20.138,65.50,13.49
2681,08/02/21 04:00:00 PM,20.329,64.62,13.46
2682,08/02/21 06:00:00 PM,20.519,61.88,12.98
2683,08/02/21 08:00:00 PM,20.234,63.85,13.19
2684,08/02/21 10:00:00 PM,19.948,63.74,12.89
2685,08/03/21 12:00:00 AM,19.567,63.08,12.37
2686,08/03/21 02:00:00 AM,19.377,63.61,12.32
2687,08/03/21 04:00:00 AM,19.282,63.22,12.14
2688,08/03/21 06:00:00 AM,19.187,65.12,12.50
2689,08/03/21 08:00:00 AM,19.282,67.43,13.12
2690,08/03/21 10:00:00 AM,19.472,68.08,13.45
2691,08/03/21 12:00:00 PM,19.662,67.47,13.49
2692,08/03/21 02:00:00 PM,19.758,67.23,13.53
2693,08/03/21 04:00:00 PM,19.662,71.24,14.33
2694,08/03/21 06:00:00 PM,19.567,72.53,14.52
2695,08/03/21 08:00:00 PM,19.472,72.38,14.39
2696,08/03/21 10:00:00 PM,19.377,72.23,14.27
2697,08/04/21 12:00:00 AM,19.282,72.91,14.32
2698,08/04/21 02:00:00 AM,19.187,73.27,14.31
2699,08/04/21 04:00:00 AM,19.187,73.27,14.31
2700,08/04/21 06:00:00 AM,19.092,73.11,14.18
2701,08/04/21 08:00:00 AM,18.996,73.48,14.17
2702,08/04/21 10:00:00 AM,18.996,74.22,14.32
2703,08/04/21 12:00:00 PM,19.092,74.79,14.53
2704,08/04/21 02:00:00 PM,19.092,74.99,14.58
2705,08/04/21 04:00:00 PM,19.187,74.98,14.67
2706,08/04/21 06:00:00 PM,19.377,75.59,14.97
2707,08/04/21 08:00:00 PM,19.187,74.19,14.50
2708,08/04/21 10:00:00 PM,19.092,75.20,14.62
2709,08/05/21 12:00:00 AM,18.996,74.03,14.28
2710,08/05/21 02:00:00 AM,18.806,73.68,14.03
2711,08/05/21 04:00:00 AM,18.806,73.86,14.06
2712,08/05/21 06:00:00 AM,18.711,73.69,13.94
2713,08/05/21 08:00:00 AM,18.711,73.51,13.90
2714,08/05/21 10:00:00 AM,18.806,73.32,13.95
2715,08/05/21 12:00:00 PM,18.996,72.44,13.95
2716,08/05/21 02:00:00 PM,19.282,72.91,14.32
2717,08/05/21 04:00:00 PM,19.567,73.22,14.66
2718,08/05/21 06:00:00 PM,19.472,71.57,14.22
2719,08/05/21 08:00:00 PM,19.377,71.43,14.10
2720,08/05/21 10:00:00 PM,19.187,71.93,14.02
2721,08/06/21 12:00:00 AM,19.092,72.26,14.00
2722,08/06/21 02:00:00 AM,18.996,71.96,13.84
2723,08/06/21 04:00:00 AM,18.996,71.80,13.81
2724,08/06/21 06:00:00 AM,18.901,71.50,13.66
2725,08/06/21 08:00:00 AM,18.996,71.19,13.68
2726,08/06/21 10:00:00 AM,19.092,71.32,13.80
2727,08/06/21 12:00:00 PM,19.377,69.45,13.66
2728,08/06/21 02:00:00 PM,19.853,71.06,14.47
2729,08/06/21 04:00:00 PM,20.424,70.83,14.97
2730,08/06/21 06:00:00 PM,20.519,67.89,14.41
2731,08/06/21 08:00:00 PM,20.234,69.85,14.57
2732,08/06/21 10:00:00 PM,19.948,70.46,14.43
2733,08/07/21 12:00:00 AM,19.758,70.78,14.32
2734,08/07/21 02:00:00 AM,19.662,70.65,14.20
2735,08/07/21 04:00:00 AM,19.472,69.18,13.69
2736,08/07/21 06:00:00 AM,19.377,69.07,13.58
2737,08/07/21 08:00:00 AM,19.377,70.40,13.87
2738,08/07/21 10:00:00 AM,19.472,71.27,14.15
2739,08/07/21 12:00:00 PM,19.472,72.88,14.50
2740,08/07/21 02:00:00 PM,19.472,74.16,14.77
2741,08/07/21 04:00:00 PM,19.567,74.34,14.90
2742,08/07/21 06:00:00 PM,19.662,74.53,15.03
2743,08/07/21 08:00:00 PM,19.567,74.54,14.94
2744,08/07/21 10:00:00 PM,19.282,70.85,13.88
2745,08/08/21 12:00:00 AM,18.996,68.28,13.04
2746,08/08/21 02:00:00 AM,18.806,66.46,12.44
2747,08/08/21 04:00:00 AM,18.616,64.88,11.90
2748,08/08/21 06:00:00 AM,18.426,63.97,11.50
2749,08/08/21 08:00:00 AM,18.521,67.56,12.42
2750,08/08/21 10:00:00 AM,18.806,69.42,13.11
2751,08/08/21 12:00:00 PM,18.996,68.52,13.09
2752,08/08/21 02:00:00 PM,19.187,66.49,12.81
2753,08/08/21 04:00:00 PM,19.282,65.58,12.69
2754,08/08/21 06:00:00 PM,19.377,64.20,12.46
2755,08/08/21 08:00:00 PM,19.187,65.69,12.63
2756,08/08/21 10:00:00 PM,18.806,65.02,12.11
2757,08/09/21 12:00:00 AM,18.616,63.44,11.56
2758,08/09/21 02:00:00 AM,18.331,64.16,11.46
2759,08/09/21 04:00:00 AM,18.236,63.60,11.24
2760,08/09/21 06:00:00 AM,18.140,65.89,11.68
2761,08/09/21 08:00:00 AM,18.236,68.77,12.42
2762,08/09/21 10:00:00 AM,18.426,69.48,12.76
2763,08/09/21 12:00:00 PM,18.901,69.02,13.11
2764,08/09/21 02:00:00 PM,19.377,67.30,13.18
2765,08/09/21 04:00:00 PM,19.948,69.23,14.16
2766,08/09/21 06:00:00 PM,20.138,71.02,14.74
2767,08/09/21 08:00:00 PM,19.567,70.95,14.18
2768,08/09/21 10:00:00 PM,19.187,70.16,13.64
2769,08/10/21 12:00:00 AM,18.901,69.40,13.20
2770,08/10/21 02:00:00 AM,18.616,68.34,12.69
2771,08/10/21 04:00:00 AM,18.426,68.14,12.46
2772,08/10/21 06:00:00 AM,18.236,67.95,12.24
2773,08/10/21 08:00:00 AM,18.521,69.21,12.79
2774,08/10/21 10:00:00 AM,19.282,76.04,14.97
2775,08/10/21 12:00:00 PM,20.519,77.09,16.39
2776,08/10/21 02:00:00 PM,21.282,75.83,16.87
2777,08/10/21 04:00:00 PM,21.855,72.22,16.65
2778,08/10/21 06:00:00 PM,21.664,73.70,16.79
2779,08/10/21 08:00:00 PM,20.901,76.10,16.55
2780,08/10/21 10:00:00 PM,20.424,75.26,15.92
2781,08/11/21 12:00:00 AM,19.948,74.30,15.26
2782,08/11/21 02:00:00 AM,19.758,73.38,14.88
2783,08/11/21 04:00:00 AM,19.567,72.70,14.55
2784,08/11/21 06:00:00 AM,19.472,72.05,14.32
2785,08/11/21 08:00:00 AM,19.662,72.19,14.53
2786,08/11/21 10:00:00 AM,20.615,75.90,16.24
2787,08/11/21 12:00:00 PM,21.760,73.88,16.92
2788,08/11/21 02:00:00 PM,22.908,72.61,17.75
2789,08/11/21 04:00:00 PM,23.196,69.38,17.30
2790,08/11/21 06:00:00 PM,23.292,70.71,17.70
2791,08/11/21 08:00:00 PM,22.429,74.00,17.59
2792,08/11/21 10:00:00 PM,21.855,74.47,17.14
2793,08/12/21 12:00:00 AM,21.473,74.31,16.73
2794,08/12/21 02:00:00 AM,21.187,73.95,16.38
2795,08/12/21 04:00:00 AM,20.996,73.22,16.04
2796,08/12/21 06:00:00 AM,20.805,72.03,15.60
2797,08/12/21 08:00:00 AM,20.996,71.84,15.74
2798,08/12/21 10:00:00 AM,21.760,75.78,17.32
2799,08/12/21 12:00:00 PM,23.196,82.52,20.08
2800,08/12/21 02:00:00 PM,24.545,82.47,21.39
2801,08/12/21 04:00:00 PM,24.062,77.03,19.81
2802,08/12/21 06:00:00 PM,22.908,76.13,18.50
2803,08/12/21 08:00:00 PM,22.429,77.17,18.26
2804,08/12/21 10:00:00 PM,22.142,76.21,17.78
2805,08/13/21 12:00:00 AM,21.951,75.31,17.41
2806,08/13/21 02:00:00 AM,21.855,74.68,17.18
2807,08/13/21 04:00:00 AM,21.569,72.61,16.46
2808,08/13/21 06:00:00 AM,21.473,71.13,16.04
2809,08/13/21 08:00:00 AM,21.664,72.08,16.44
2810,08/13/21 10:00:00 AM,22.238,76.93,18.02
2811,08/13/21 12:00:00 PM,23.581,78.16,19.58
2812,08/13/21 02:00:00 PM,24.448,76.73,20.12
2813,08/13/21 04:00:00 PM,24.738,71.15,19.18
2814,08/13/21 06:00:00 PM,24.641,72.95,19.49
2815,08/13/21 08:00:00 PM,24.062,76.51,19.70
2816,08/13/21 10:00:00 PM,23.484,76.08,19.05
2817,08/14/21 12:00:00 AM,23.196,75.87,18.73
2818,08/14/21 02:00:00 AM,22.908,75.21,18.31
2819,08/14/21 04:00:00 AM,22.717,73.77,17.82
2820,08/14/21 06:00:00 AM,22.525,72.66,17.39
2821,08/14/21 08:00:00 AM,22.717,73.00,17.65
2822,08/14/21 10:00:00 AM,23.292,76.84,19.02
2823,08/14/21 12:00:00 PM,24.641,83.74,21.73
2824,08/14/21 02:00:00 PM,25.708,82.42,22.52
2825,08/14/21 04:00:00 PM,26.097,80.87,22.58
2826,08/14/21 06:00:00 PM,26.097,78.86,22.17
2827,08/14/21 08:00:00 PM,25.416,80.55,21.85
2828,08/14/21 10:00:00 PM,24.738,80.24,21.13
2829,08/15/21 12:00:00 AM,24.351,79.29,20.56
2830,08/15/21 02:00:00 AM,24.158,78.11,20.13
2831,08/15/21 04:00:00 AM,23.966,77.03,19.72
2832,08/15/21 06:00:00 AM,23.773,75.81,19.27
2833,08/15/21 08:00:00 AM,24.062,75.78,19.55
2834,08/15/21 10:00:00 AM,24.545,77.25,20.32
2835,08/15/21 12:00:00 PM,25.319,76.39,20.89
2836,08/15/21 02:00:00 PM,26.000,74.65,21.17
2837,08/15/21 04:00:00 PM,26.000,74.65,21.17
2838,08/15/21 06:00:00 PM,26.195,74.41,21.31
2839,08/15/21 08:00:00 PM,25.902,75.36,21.23
2840,08/15/21 10:00:00 PM,25.319,74.08,20.39
2841,08/16/21 12:00:00 AM,24.835,71.13,19.27
2842,08/16/21 02:00:00 AM,24.545,69.17,18.54
2843,08/16/21 04:00:00 AM,24.351,67.60,17.99
2844,08/16/21 06:00:00 AM,24.158,65.45,17.30
2845,08/16/21 08:00:00 AM,23.869,64.58,16.81
2846,08/16/21 10:00:00 AM,23.966,63.34,16.60
2847,08/16/21 12:00:00 PM,23.966,63.34,16.60
2848,08/16/21 02:00:00 PM,23.869,61.06,15.93
2849,08/16/21 04:00:00 PM,23.869,59.97,15.65
2850,08/16/21 06:00:00 PM,23.773,60.42,15.67
2851,08/16/21 08:00:00 PM,23.773,60.28,15.64
2852,08/16/21 10:00:00 PM,23.581,60.75,15.58
2853,08/17/21 12:00:00 AM,23.484,61.22,15.61
2854,08/17/21 02:00:00 AM,23.388,61.24,15.52
2855,08/17/21 04:00:00 AM,23.196,61.59,15.43
2856,08/17/21 06:00:00 AM,22.908,61.35,15.10
2857,08/17/21 08:00:00 AM,22.908,61.97,15.25
2858,08/17/21 10:00:00 AM,22.908,60.61,14.91
2859,08/17/21 12:00:00 PM,22.908,59.72,14.68
2860,08/17/21 02:00:00 PM,23.004,58.79,14.53
2861,08/17/21 04:00:00 PM,23.004,59.56,14.73
2862,08/17/21 06:00:00 PM,22.908,58.26,14.30
2863,08/17/21 08:00:00 PM,22.717,58.12,14.08
2864,08/17/21 10:00:00 PM,22.429,58.74,13.97
2865,08/18/21 12:00:00 AM,22.142,57.74,13.44
2866,08/18/21 02:00:00 AM,21.951,58.55,13.48
2867,08/18/21 04:00:00 AM,21.760,58.53,13.29
2868,08/18/21 06:00:00 AM,21.664,58.32,13.15
2869,08/18/21 08:00:00 AM,21.569,60.03,13.50
2870,08/18/21 10:00:00 AM,21.664,60.62,13.74
2871,08/18/21 12:00:00 PM,21.569,61.87,13.97
2872,08/18/21 02:00:00 PM,21.664,62.55,14.23
2873,08/18/21 04:00:00 PM,21.664,63.46,14.45
2874,08/18/21 06:00:00 PM,21.664,64.08,14.60
2875,08/18/21 08:00:00 PM,21.569,64.19,14.53
2876,08/18/21 10:00:00 PM,21.473,64.39,14.49
2877,08/19/21 12:00:00 AM,21.378,65.07,14.56
2878,08/19/21 02:00:00 AM,21.282,65.48,14.57
2879,08/19/21 04:00:00 AM,21.187,64.54,14.26
2880,08/19/21 06:00:00 AM,21.091,65.42,14.38
2881,08/19/21 08:00:00 AM,20.996,64.86,14.15
2882,08/19/21 10:00:00 AM,20.996,64.67,14.11
2883,08/19/21 12:00:00 PM,21.091,64.65,14.19
2884,08/19/21 02:00:00 PM,21.187,65.01,14.37
2885,08/19/21 04:00:00 PM,21.473,62.35,14.00
2886,08/19/21 06:00:00 PM,21.378,61.32,13.65
2887,08/19/21 08:00:00 PM,21.187,63.48,14.00
2888,08/19/21 10:00:00 PM,20.901,61.87,13.33
2889,08/20/21 12:00:00 AM,20.615,62.16,13.14
2890,08/20/21 02:00:00 AM,20.424,59.78,12.36
2891,08/20/21 04:00:00 AM,20.138,60.56,12.29
2892,08/20/21 06:00:00 AM,19.948,59.51,11.85
2893,08/20/21 08:00:00 AM,20.138,63.45,13.00
2894,08/20/21 10:00:00 AM,20.329,65.37,13.64
2895,08/20/21 12:00:00 PM,20.805,64.80,13.96
2896,08/20/21 02:00:00 PM,21.378,64.41,14.41
2897,08/20/21 04:00:00 PM,21.664,64.44,14.69
2898,08/20/21 06:00:00 PM,21.664,65.11,14.85
2899,08/20/21 08:00:00 PM,21.282,65.99,14.69
2900,08/20/21 10:00:00 PM,20.901,67.02,14.57
2901,08/21/21 12:00:00 AM,20.710,67.06,14.40
2902,08/21/21 02:00:00 AM,20.424,66.57,14.01
2903,08/21/21 04:00:00 AM,20.234,65.49,13.58
2904,08/21/21 06:00:00 AM,20.043,65.14,13.31
2905,08/21/21 08:00:00 AM,20.234,66.39,13.79
2906,08/21/21 10:00:00 AM,20.615,68.74,14.69
2907,08/21/21 12:00:00 PM,21.855,70.17,16.20
2908,08/21/21 02:00:00 PM,22.333,69.66,16.54
2909,08/21/21 04:00:00 PM,22.621,61.72,14.92
2910,08/21/21 06:00:00 PM,22.525,58.59,14.02
2911,08/21/21 08:00:00 PM,22.238,62.03,14.64
2912,08/21/21 10:00:00 PM,21.760,66.21,15.20
2913,08/22/21 12:00:00 AM,21.569,65.63,14.88
2914,08/22/21 02:00:00 AM,21.378,66.28,14.85
2915,08/22/21 04:00:00 AM,21.378,66.83,14.98
2916,08/22/21 06:00:00 AM,21.282,67.76,15.10
2917,08/22/21 08:00:00 AM,21.378,68.36,15.33
2918,08/22/21 10:00:00 AM,21.473,68.34,15.42
2919,08/22/21 12:00:00 PM,21.760,67.92,15.60
2920,08/22/21 02:00:00 PM,22.142,66.69,15.67
2921,08/22/21 04:00:00 PM,22.525,64.84,15.60
2922,08/22/21 06:00:00 PM,22.238,65.40,15.46
2923,08/22/21 08:00:00 PM,22.046,66.27,15.48
2924,08/22/21 10:00:00 PM,21.855,66.41,15.34
2925,08/23/21 12:00:00 AM,21.760,66.00,15.15
2926,08/23/21 02:00:00 AM,21.569,65.23,14.78
2927,08/23/21 04:00:00 AM,21.378,63.52,14.19
2928,08/23/21 06:00:00 AM,21.091,63.58,13.94
2929,08/23/21 08:00:00 AM,21.187,64.63,14.28
2930,08/23/21 10:00:00 AM,21.282,64.52,14.34
2931,08/23/21 12:00:00 PM,21.473,63.25,14.22
2932,08/23/21 02:00:00 PM,21.664,60.41,13.69
2933,08/23/21 04:00:00 PM,21.664,61.55,13.98
2934,08/23/21 06:00:00 PM,21.664,62.79,14.28
2935,08/23/21 08:00:00 PM,21.473,63.42,14.26
2936,08/23/21 10:00:00 PM,21.187,62.73,13.82
2937,08/24/21 12:00:00 AM,21.091,63.41,13.89
2938,08/24/21 02:00:00 AM,20.901,62.80,13.56
2939,08/24/21 04:00:00 AM,20.710,65.39,14.01
2940,08/24/21 06:00:00 AM,20.710,65.49,14.03
2941,08/24/21 08:00:00 AM,20.805,65.77,14.19
2942,08/24/21 10:00:00 AM,20.710,66.30,14.22
2943,08/24/21 12:00:00 PM,20.805,65.97,14.23
2944,08/24/21 02:00:00 PM,20.901,66.80,14.52
2945,08/24/21 04:00:00 PM,20.901,66.80,14.52
2946,08/24/21 06:00:00 PM,20.996,67.12,14.68
2947,08/24/21 08:00:00 PM,20.901,67.95,14.78
2948,08/24/21 10:00:00 PM,20.805,67.04,14.48
2949,08/25/21 12:00:00 AM,20.519,64.86,13.70
2950,08/25/21 02:00:00 AM,20.424,66.46,13.99
2951,08/25/21 04:00:00 AM,20.138,63.12,12.92
2952,08/25/21 06:00:00 AM,19.853,61.45,12.24
2953,08/25/21 08:00:00 AM,19.948,64.16,12.99
2954,08/25/21 10:00:00 AM,20.138,66.31,13.68
2955,08/25/21 12:00:00 PM,20.424,65.84,13.84
2956,08/25/21 02:00:00 PM,20.901,65.65,14.25
2957,08/25/21 04:00:00 PM,21.091,64.56,14.17
2958,08/25/21 06:00:00 PM,21.091,64.29,14.11
2959,08/25/21 08:00:00 PM,20.805,65.38,14.09
2960,08/25/21 10:00:00 PM,20.615,65.91,14.04
2961,08/26/21 12:00:00 AM,20.329,65.37,13.64
2962,08/26/21 02:00:00 AM,20.043,64.23,13.10
2963,08/26/21 04:00:00 AM,19.948,64.52,13.08
2964,08/26/21 06:00:00 AM,19.853,66.05,13.35
2965,08/26/21 08:00:00 AM,19.948,68.47,13.99
2966,08/26/21 10:00:00 AM,20.043,68.96,14.19
2967,08/26/21 12:00:00 PM,20.329,67.35,14.10
2968,08/26/21 02:00:00 PM,20.615,65.51,13.94
2969,08/26/21 04:00:00 PM,20.996,62.22,13.51
2970,08/26/21 06:00:00 PM,20.901,61.64,13.28
2971,08/26/21 08:00:00 PM,20.615,63.26,13.41
2972,08/26/21 10:00:00 PM,20.329,65.66,13.71
2973,08/27/21 12:00:00 AM,20.138,66.62,13.75
2974,08/27/21 02:00:00 AM,20.043,67.18,13.79
2975,08/27/21 04:00:00 AM,19.853,64.90,13.08
2976,08/27/21 06:00:00 AM,19.567,63.08,12.37
2977,08/27/21 08:00:00 AM,19.567,64.24,12.65
2978,08/27/21 10:00:00 AM,19.662,64.14,12.72
2979,08/27/21 12:00:00 PM,19.758,62.42,12.39
2980,08/27/21 02:00:00 PM,19.853,62.25,12.44
2981,08/27/21 04:00:00 PM,19.853,62.10,12.40
2982,08/27/21 06:00:00 PM,19.853,61.73,12.31
2983,08/27/21 08:00:00 PM,19.662,61.70,12.13
2984,08/27/21 10:00:00 PM,19.472,61.89,11.99
2985,08/28/21 12:00:00 AM,19.377,61.34,11.77
2986,08/28/21 02:00:00 AM,19.092,61.41,11.51
2987,08/28/21 04:00:00 AM,18.901,61.73,11.41
2988,08/28/21 06:00:00 AM,18.806,62.33,11.47
2989,08/28/21 08:00:00 AM,18.806,63.40,11.73
2990,08/28/21 10:00:00 AM,18.996,64.98,12.28
2991,08/28/21 12:00:00 PM,19.187,62.32,11.83
2992,08/28/21 02:00:00 PM,19.377,59.53,11.31
2993,08/28/21 04:00:00 PM,19.377,59.65,11.34
2994,08/28/21 06:00:00 PM,19.282,62.91,12.06
2995,08/28/21 08:00:00 PM,19.187,62.85,11.96
2996,08/28/21 10:00:00 PM,18.901,62.76,11.66
2997,08/29/21 12:00:00 AM,18.806,64.23,11.93
2998,08/29/21 02:00:00 AM,18.806,65.11,12.13
2999,08/29/21 04:00:00 AM,18.711,65.78,12.20
3000,08/29/21 06:00:00 AM,18.616,66.09,12.18
3001,08/29/21 08:00:00 AM,18.616,66.90,12.36
3002,08/29/21 10:00:00 AM,18.711,67.20,12.52
3003,08/29/21 12:00:00 PM,18.996,64.19,12.10
3004,08/29/21 02:00:00 PM,19.282,60.96,11.58
3005,08/29/21 04:00:00 PM,19.187,61.39,11.60
3006,08/29/21 06:00:00 PM,18.996,63.85,12.02
3007,08/29/21 08:00:00 PM,18.901,65.18,12.24
3008,08/29/21 10:00:00 PM,18.616,65.71,12.09
3009,08/30/21 12:00:00 AM,18.426,65.09,11.77
3010,08/30/21 02:00:00 AM,18.236,64.95,11.55
3011,08/30/21 04:00:00 AM,18.045,65.08,11.40
3012,08/30/21 06:00:00 AM,18.140,67.10,11.96
3013,08/30/21 08:00:00 AM,18.045,67.54,11.96
3014,08/30/21 10:00:00 AM,18.140,68.08,12.18
3015,08/30/21 12:00:00 PM,18.140,68.08,12.18
3016,08/30/21 02:00:00 PM,18.236,68.06,12.26
3017,08/30/21 04:00:00 PM,18.331,67.49,12.23
3018,08/30/21 06:00:00 PM,18.331,67.93,12.33
3019,08/30/21 08:00:00 PM,18.236,68.41,12.34
3020,08/30/21 10:00:00 PM,18.236,68.77,12.42
3021,08/31/21 12:00:00 AM,18.140,69.15,12.41
3022,08/31/21 02:00:00 AM,17.950,68.70,12.13
